"Device","Date","WindSpeed","WindSpeed_Std","Power","Temperature","Relh","Pressure"
"WTG01","2020/03/10 23:50:00.000",3.4,0.4,24.9,7.4,68.1465519795346,820.41571834201
"WTG01","2020/03/11 00:00:00.000",4.9,0.8,281.9,6.2,71.168051354158,819.915846314479
"WTG01","2020/03/11 00:10:00.000",5.6,0.3,474.8,5.6,72.6788010414697,819.665910300714
"WTG01","2020/03/11 00:20:00.000",5.8,0.4,554.6,5.5,72.9305926560216,819.62425429842
"WTG01","2020/03/11 00:30:00.000",5.8,0.3,468.8,5.6,72.6788010414697,819.665910300714
"WTG01","2020/03/11 00:40:00.000",6.2,0.4,605.5,5.8,72.1752178123658,819.749222305302
"WTG01","2020/03/11 00:50:00.000",6.2,0.3,538.6,5.8,72.1752178123658,819.749222305302
"WTG01","2020/03/11 01:00:00.000",6.5,0.2,624.8,5.4,73.1823842705736,819.582598296126
"WTG01","2020/03/11 01:10:00.000",6.1,0.3,587.7,5.1,73.9377591142294,819.457630289243
"WTG01","2020/03/11 01:20:00.000",6.1,0.2,630.5,5.1,73.9377591142294,819.457630289243
"WTG01","2020/03/11 01:30:00.000",6.1,0.1,576.6,5.2,73.6859674996774,819.499286291537
"WTG01","2020/03/11 01:40:00.000",6.1,0.2,544.5,5.4,73.1823842705736,819.582598296126
"WTG01","2020/03/11 01:50:00.000",6.3,0.2,561.7,5.7,72.4270094269177,819.707566303008
"WTG01","2020/03/11 02:00:00.000",6,0.2,461,5.8,72.1752178123658,819.749222305302
"WTG01","2020/03/11 02:10:00.000",6.3,0.3,563.8,6,71.6716345832619,819.832534309891
"WTG01","2020/03/11 02:20:00.000",5.7,0.2,436.7,5.6,72.6788010414697,819.665910300714
"WTG01","2020/03/11 02:30:00.000",5.7,0.2,459.4,5.7,72.4270094269177,819.707566303008
"WTG01","2020/03/11 02:40:00.000",5.7,0.1,465.7,5.8,72.1752178123658,819.749222305302
"WTG01","2020/03/11 02:50:00.000",5.7,0.2,429.6,5.6,72.6788010414697,819.665910300714
"WTG01","2020/03/11 03:00:00.000",5.3,0.4,341.1,5.1,73.9377591142294,819.457630289243
"WTG01","2020/03/11 03:10:00.000",6.5,0.7,670.6,4.7,74.9449255724372,819.291006280066
"WTG01","2020/03/11 03:20:00.000",6.8,0.3,876.3,4.8,74.6931339578852,819.33266228236
"WTG01","2020/03/11 03:30:00.000",6.4,0.4,694.1,4.9,74.4413423433333,819.374318284654
"WTG01","2020/03/11 03:40:00.000",5.8,0.2,511.2,5.2,73.6859674996774,819.499286291537
"WTG01","2020/03/11 03:50:00.000",6.2,0.3,593,5,74.1895507287813,819.415974286949
"WTG01","2020/03/11 04:00:00.000",6.4,0.2,586.8,5.1,73.9377591142294,819.457630289243
"WTG01","2020/03/11 04:10:00.000",6.1,0.3,526.5,5.2,73.6859674996774,819.499286291537
"WTG01","2020/03/11 04:20:00.000",5.7,0.2,426.9,5.5,72.9305926560216,819.62425429842
"WTG01","2020/03/11 04:30:00.000",5.4,0.2,393.6,5.8,72.1752178123658,819.749222305302
"WTG01","2020/03/11 04:40:00.000",4.9,0.3,272.8,5.8,72.1752178123658,819.749222305302
"WTG01","2020/03/11 04:50:00.000",5.2,0.2,332.7,6,71.6716345832619,819.832534309891
"WTG01","2020/03/11 05:00:00.000",4.9,0.2,314.2,5.9,71.9234261978138,819.790878307597
"WTG01","2020/03/11 05:10:00.000",4.8,0.2,309.7,5.8,72.1752178123658,819.749222305302
"WTG01","2020/03/11 05:20:00.000",4,0.2,102.6,5.9,71.9234261978138,819.790878307597
"WTG01","2020/03/11 05:30:00.000",3.3,0.8,8.3,6,71.6716345832619,819.832534309891
"WTG01","2020/03/11 05:40:00.000",1.5,0.9,-16,6.1,71.4198429687099,819.874190312185
"WTG01","2020/03/11 05:50:00.000",0.7,0.6,-12.1,5.3,73.4341758851255,819.540942293831
"WTG01","2020/03/11 06:00:00.000",0.7,0.6,-10.9,5.3,73.4341758851255,819.540942293831
"WTG01","2020/03/11 06:10:00.000",1.8,0.6,-10.2,5.5,72.9305926560216,819.62425429842
"WTG01","2020/03/11 06:20:00.000",3.6,0.6,-12.9,6,71.6716345832619,819.832534309891
"WTG01","2020/03/11 06:30:00.000",4.9,0.4,138.6,6.3,70.916259739606,819.957502316774
"WTG01","2020/03/11 06:40:00.000",4.7,0.5,193.7,6.2,71.168051354158,819.915846314479
"WTG01","2020/03/11 06:50:00.000",3.5,0.4,12.3,5.9,71.9234261978138,819.790878307597
"WTG01","2020/03/11 07:00:00.000",3.3,0.5,-18.3,5.7,72.4270094269177,819.707566303008
"WTG01","2020/03/11 07:10:00.000",2.9,0.2,-15.5,5.6,72.6788010414697,819.665910300714
"WTG01","2020/03/11 07:20:00.000",2.9,0.3,-10.8,5.8,72.1752178123658,819.749222305302
"WTG01","2020/03/11 07:30:00.000",2.9,0.3,-10.2,6.7,69.9090932813982,820.124126325951
"WTG01","2020/03/11 07:40:00.000",2.8,0.3,-10.2,7.2,68.6501352086385,820.332406337422
"WTG01","2020/03/11 07:50:00.000",2.8,0.2,-11.6,7.5,67.8947603649827,820.457374344304
"WTG01","2020/03/11 08:00:00.000",2.7,0.3,-10,7,69.1537184377424,820.249094332833
"WTG01","2020/03/11 08:10:00.000",2.6,0.2,-10,6.9,69.4055100522944,820.207438330539
"WTG01","2020/03/11 08:20:00.000",2.6,0.5,-10.2,6.8,69.6573016668463,820.165782328245
"WTG01","2020/03/11 08:30:00.000",1.9,0.6,-10.2,7,69.1537184377424,820.249094332833
"WTG01","2020/03/11 08:40:00.000",0.6,0.8,-10,7.5,67.8947603649827,820.457374344304
"WTG01","2020/03/11 08:50:00.000",1.7,0.3,-10.1,8.1,66.384010677671,820.70731035807
"WTG01","2020/03/11 09:00:00.000",1.8,0.2,-11.1,7.5,67.8947603649827,820.457374344304
"WTG01","2020/03/11 10:20:00.000",1.9,0.5,-10.1,7.5,67.8947603649827,820.457374344304
"WTG01","2020/03/11 10:30:00.000",2,0.4,-9.5,7.3,68.3983435940866,820.374062339716
"WTG01","2020/03/11 10:40:00.000",2.1,0.4,-9.4,7.5,67.8947603649827,820.457374344304
"WTG01","2020/03/11 10:50:00.000",2.3,0.5,-9.6,7.6,67.6429687504307,820.499030346599
"WTG01","2020/03/11 11:00:00.000",2.6,0.3,-9.5,7.7,67.3911771358788,820.540686348893
"WTG01","2020/03/11 11:10:00.000",3.2,0.5,-15,7.7,67.3911771358788,820.540686348893
"WTG01","2020/03/11 11:20:00.000",3.2,0.5,-11.7,7.9,66.8875939067749,820.623998353481
"WTG01","2020/03/11 11:30:00.000",2.9,0.4,-12.1,8.4,65.6286358340152,820.832278364952
"WTG01","2020/03/11 11:40:00.000",3.2,0.7,-13,8.7,64.8732609903593,820.957246371835
"WTG01","2020/03/11 11:50:00.000",3.6,0.6,19.3,8.8,64.6214693758074,820.998902374129
"WTG01","2020/03/11 12:00:00.000",3.8,0.9,116.5,9.3,63.3625113030476,821.207182385601
"WTG01","2020/03/11 12:10:00.000",4,0.9,183.6,9.2,63.6143029175996,821.165526383306
"WTG01","2020/03/11 12:20:00.000",4.4,0.5,153.6,9.4,63.1107196884957,821.248838387895
"WTG01","2020/03/11 12:30:00.000",4.7,0.6,220.7,9.5,62.8589280739437,821.290494390189
"WTG01","2020/03/11 12:40:00.000",5,0.5,295.6,9.9,61.851761615736,821.457118399366
"WTG01","2020/03/11 12:50:00.000",5.3,0.6,341.8,10,61.599970001184,821.49877440166
"WTG01","2020/03/11 13:00:00.000",5.3,1,344.2,10.3,60.8445951575282,821.623742408543
"WTG01","2020/03/11 13:30:00.000",4.9,0.8,256.6,11.5,57.8230957829048,822.123614436074
"WTG01","2020/03/11 13:40:00.000",4.4,0.8,90.5,11.7,57.3195125538009,822.206926440662
"WTG01","2020/03/11 13:50:00.000",4.9,0.7,202.6,11.7,57.3195125538009,822.206926440662
"WTG01","2020/03/11 14:00:00.000",5.1,1,246,12,56.5641377101451,822.331894447545
"WTG01","2020/03/11 14:10:00.000",4.2,1.1,127.3,12.1,56.3123460955931,822.373550449839
"WTG01","2020/03/11 14:20:00.000",5.2,0.6,231.9,12,56.5641377101451,822.331894447545
"WTG01","2020/03/11 14:30:00.000",4.9,0.9,216.5,11.8,57.067720939249,822.248582442956
"WTG01","2020/03/11 14:40:00.000",4.5,0.4,121.2,11.7,57.3195125538009,822.206926440662
"WTG01","2020/03/11 14:50:00.000",5.1,0.6,239.5,11.7,57.3195125538009,822.206926440662
"WTG01","2020/03/11 15:00:00.000",4.4,0.6,145.9,11.8,57.067720939249,822.248582442956
"WTG01","2020/03/11 15:10:00.000",4.2,0.6,85.1,11.8,57.067720939249,822.248582442956
"WTG01","2020/03/11 15:20:00.000",4.7,0.4,169.9,12,56.5641377101451,822.331894447545
"WTG01","2020/03/11 15:30:00.000",3,1.1,23,12.4,55.5569712519373,822.498518456722
"WTG01","2020/03/11 15:40:00.000",3.4,0.5,-17.5,12.4,55.5569712519373,822.498518456722
"WTG01","2020/03/11 15:50:00.000",3.1,0.6,-15.1,12.6,55.0533880228334,822.58183046131
"WTG01","2020/03/11 16:00:00.000",2.7,0.6,-14.3,12.4,55.5569712519373,822.498518456722
"WTG01","2020/03/11 16:10:00.000",3.6,0.4,-14.6,11.9,56.815929324697,822.290238445251
"WTG01","2020/03/11 16:20:00.000",3.3,0.4,-11.7,11.9,56.815929324697,822.290238445251
"WTG01","2020/03/11 16:30:00.000",3.6,0.4,-10.7,12,56.5641377101451,822.331894447545
"WTG01","2020/03/11 16:40:00.000",3.5,0.5,-10.8,11.9,56.815929324697,822.290238445251
"WTG01","2020/03/11 16:50:00.000",4.1,0.3,45.1,12,56.5641377101451,822.331894447545
"WTG01","2020/03/11 17:00:00.000",4.2,0.4,73.8,12.1,56.3123460955931,822.373550449839
"WTG01","2020/03/11 17:10:00.000",4.3,0.6,118.5,12.1,56.3123460955931,822.373550449839
"WTG01","2020/03/11 17:20:00.000",4.2,0.4,109.8,12.1,56.3123460955931,822.373550449839
"WTG01","2020/03/11 17:30:00.000",4.4,0.2,172.5,12,56.5641377101451,822.331894447545
"WTG01","2020/03/11 17:40:00.000",4.1,0.8,138.5,11.8,57.067720939249,822.248582442956
"WTG01","2020/03/11 17:50:00.000",3.4,0.4,36.5,11.5,57.8230957829048,822.123614436074
"WTG01","2020/03/11 18:00:00.000",4.2,0.3,130.5,11.6,57.5713041683529,822.165270438368
"WTG01","2020/03/11 18:10:00.000",4,0.3,105.7,11.5,57.8230957829048,822.123614436074
"WTG01","2020/03/11 18:20:00.000",3.4,0.3,18.5,11.1,58.8302622411126,821.956990426897
"WTG01","2020/03/11 18:30:00.000",3.9,0.3,65,11.2,58.5784706265607,821.998646429191
"WTG01","2020/03/11 18:40:00.000",4,0.2,61.5,11.3,58.3266790120087,822.040302431485
"WTG01","2020/03/11 18:50:00.000",3.9,0.3,50.1,11.2,58.5784706265607,821.998646429191
"WTG01","2020/03/11 19:00:00.000",3.9,0.3,47.6,11.3,58.3266790120087,822.040302431485
"WTG01","2020/03/11 19:10:00.000",4.3,0.3,122.4,11.4,58.0748873974568,822.08195843378
"WTG01","2020/03/11 19:20:00.000",4,0.2,73.9,11.3,58.3266790120087,822.040302431485
"WTG01","2020/03/11 19:30:00.000",4.4,0.2,158.4,11.4,58.0748873974568,822.08195843378
"WTG01","2020/03/11 19:40:00.000",4.1,0.2,109.1,11.3,58.3266790120087,822.040302431485
"WTG01","2020/03/11 19:50:00.000",3.8,0.2,52.8,11.1,58.8302622411126,821.956990426897
"WTG01","2020/03/11 20:00:00.000",3.4,0.4,0.2,11,59.0820538556645,821.915334424603
"WTG01","2020/03/11 20:10:00.000",3.8,0.3,8.3,11.2,58.5784706265607,821.998646429191
"WTG01","2020/03/11 20:20:00.000",4.1,0.2,78.9,11.4,58.0748873974568,822.08195843378
"WTG01","2020/03/11 20:30:00.000",4,0.2,71.7,11.4,58.0748873974568,822.08195843378
"WTG01","2020/03/11 20:40:00.000",3.5,0.3,-4.3,11.3,58.3266790120087,822.040302431485
"WTG01","2020/03/11 20:50:00.000",2.8,0.3,-13.1,11.2,58.5784706265607,821.998646429191
"WTG01","2020/03/11 21:00:00.000",2.7,0.2,-12.4,11.2,58.5784706265607,821.998646429191
"WTG01","2020/03/11 21:10:00.000",2.2,0.3,-12.7,11.2,58.5784706265607,821.998646429191
"WTG01","2020/03/11 21:20:00.000",2.1,0.4,-11.8,11.1,58.8302622411126,821.956990426897
"WTG01","2020/03/11 21:30:00.000",1.9,0.4,-10.2,11.2,58.5784706265607,821.998646429191
"WTG01","2020/03/11 21:40:00.000",0.3,0.4,-10.6,10.9,59.3338454702165,821.873678422308
"WTG01","2020/03/11 21:50:00.000",1.2,0.9,-11.5,12,56.5641377101451,822.331894447545
"WTG01","2020/03/11 22:00:00.000",2.5,0.3,-9.8,12.3,55.8087628664892,822.456862454428
"WTG01","2020/03/11 22:10:00.000",2.2,0.3,-9.9,12.3,55.8087628664892,822.456862454428
"WTG01","2020/03/11 22:20:00.000",2.2,0.3,-9.9,12.3,55.8087628664892,822.456862454428
"WTG01","2020/03/11 22:30:00.000",2.2,0.4,-9.9,12.1,56.3123460955931,822.373550449839
"WTG01","2020/03/11 22:40:00.000",2.3,0.2,-9.8,12.4,55.5569712519373,822.498518456722
"WTG01","2020/03/11 22:50:00.000",2.1,0.3,-9.8,12.5,55.3051796373853,822.540174459016
"WTG01","2020/03/11 23:00:00.000",1.5,0.3,-9.8,12.5,55.3051796373853,822.540174459016
"WTG01","2020/03/11 23:10:00.000",1.9,0.2,-9.9,12.4,55.5569712519373,822.498518456722
"WTG01","2020/03/11 23:20:00.000",2.3,0.2,-9.8,12.3,55.8087628664892,822.456862454428
"WTG01","2020/03/11 23:30:00.000",2.5,0.2,-9.9,12.1,56.3123460955931,822.373550449839
"WTG01","2020/03/11 23:40:00.000",2.1,0.2,-9.9,12,56.5641377101451,822.331894447545
"WTG01","2020/03/11 23:50:00.000",2,0.2,-9.7,12,56.5641377101451,822.331894447545
"WTG01","2020/03/12 00:00:00.000",2.2,0.2,-9.7,11.9,56.815929324697,822.290238445251
"WTG01","2020/03/12 00:10:00.000",2.1,0.4,-9.7,11.9,56.815929324697,822.290238445251
"WTG01","2020/03/12 00:20:00.000",1.7,0.3,-9.7,11.9,56.815929324697,822.290238445251
"WTG01","2020/03/12 00:30:00.000",2.5,0.4,-9.9,11.8,57.067720939249,822.248582442956
"WTG01","2020/03/12 00:40:00.000",4.2,0.8,114.6,11.8,57.067720939249,822.248582442956
"WTG01","2020/03/12 00:50:00.000",4.1,0.7,157,11.9,56.815929324697,822.290238445251
"WTG01","2020/03/12 01:00:00.000",2.9,0.4,34.8,12,56.5641377101451,822.331894447545
"WTG01","2020/03/12 01:10:00.000",3,0.4,21.2,12.2,56.0605544810412,822.415206452133
"WTG01","2020/03/12 01:20:00.000",3.5,0.4,98.4,11.9,56.815929324697,822.290238445251
"WTG01","2020/03/12 01:30:00.000",3.9,0.4,119.5,12,56.5641377101451,822.331894447545
"WTG01","2020/03/12 01:40:00.000",4.5,0.2,218.8,12.2,56.0605544810412,822.415206452133
"WTG01","2020/03/12 01:50:00.000",4.2,0.2,173.6,12,56.5641377101451,822.331894447545
"WTG01","2020/03/12 02:00:00.000",3.9,0.3,104.1,11.7,57.3195125538009,822.206926440662
"WTG01","2020/03/12 02:10:00.000",3.6,0.9,75.9,11.4,58.0748873974568,822.08195843378
"WTG01","2020/03/12 02:20:00.000",4.7,0.5,255.1,11.5,57.8230957829048,822.123614436074
"WTG01","2020/03/12 02:30:00.000",4.6,0.3,223.1,11.4,58.0748873974568,822.08195843378
"WTG01","2020/03/12 02:40:00.000",4.5,0.5,209.1,11.3,58.3266790120087,822.040302431485
"WTG01","2020/03/12 02:50:00.000",3.7,0.5,91.2,11.1,58.8302622411126,821.956990426897
"WTG01","2020/03/12 03:00:00.000",2.6,0.4,-19.7,11.1,58.8302622411126,821.956990426897
"WTG01","2020/03/12 03:10:00.000",2.2,0.4,-13.5,11.4,58.0748873974568,822.08195843378
"WTG01","2020/03/12 03:20:00.000",3.9,0.3,26.5,12,56.5641377101451,822.331894447545
"WTG01","2020/03/12 03:30:00.000",4.6,0.4,234,12.2,56.0605544810412,822.415206452133
"WTG01","2020/03/12 03:40:00.000",2,1.1,10.8,11.5,57.8230957829048,822.123614436074
"WTG01","2020/03/12 03:50:00.000",1.8,0.5,-11.2,11.4,58.0748873974568,822.08195843378
"WTG01","2020/03/12 04:00:00.000",1.6,0.4,-10.1,11.5,57.8230957829048,822.123614436074
"WTG01","2020/03/12 04:10:00.000",1.9,0.2,-9.9,11.5,57.8230957829048,822.123614436074
"WTG01","2020/03/12 04:20:00.000",1.2,0.6,-9.7,12.2,56.0605544810412,822.415206452133
"WTG01","2020/03/12 04:30:00.000",1.1,0.8,-9.7,12.5,55.3051796373853,822.540174459016
"WTG01","2020/03/12 04:40:00.000",2.3,0.3,-9.8,12.2,56.0605544810412,822.415206452133
"WTG01","2020/03/12 04:50:00.000",0.9,0.5,-9.8,12.5,55.3051796373853,822.540174459016
"WTG01","2020/03/12 05:00:00.000",0.5,0.4,-11.7,12.8,54.5498047937295,822.665142465899
"WTG01","2020/03/12 05:10:00.000",1.8,0.4,-11.2,12.3,55.8087628664892,822.456862454428
"WTG01","2020/03/12 05:20:00.000",2.1,0.5,-12.9,12.2,56.0605544810412,822.415206452133
"WTG01","2020/03/12 05:30:00.000",1,0.4,-10.4,12.1,56.3123460955931,822.373550449839
"WTG01","2020/03/12 05:40:00.000",0.8,0.2,-9.7,12.4,55.5569712519373,822.498518456722
"WTG01","2020/03/12 05:50:00.000",0.6,0.2,-9.7,12.5,55.3051796373853,822.540174459016
"WTG01","2020/03/12 06:00:00.000",1.6,0.9,-9.8,12,56.5641377101451,822.331894447545
"WTG01","2020/03/12 06:10:00.000",1.7,0.5,-9.8,11.7,57.3195125538009,822.206926440662
"WTG01","2020/03/12 06:20:00.000",3.5,0.6,-15.9,9.3,63.3625113030476,821.207182385601
"WTG01","2020/03/12 06:30:00.000",3.4,0.4,15.8,8.1,66.384010677671,820.70731035807
"WTG01","2020/03/12 06:40:00.000",3.6,0.4,78.7,7.9,66.8875939067749,820.623998353481
"WTG01","2020/03/12 06:50:00.000",4.2,0.2,155.6,7.9,66.8875939067749,820.623998353481
"WTG01","2020/03/12 07:00:00.000",4.6,0.3,237.4,8.1,66.384010677671,820.70731035807
"WTG01","2020/03/12 07:10:00.000",4.9,0.3,258.8,8.2,66.1322190631191,820.748966360364
"WTG01","2020/03/12 07:20:00.000",5,0.3,274.8,8.1,66.384010677671,820.70731035807
"WTG01","2020/03/12 07:30:00.000",4.4,0.4,220.3,8.4,65.6286358340152,820.832278364952
"WTG01","2020/03/12 07:40:00.000",4.7,0.5,229.3,8.6,65.1250526049113,820.915590369541
"WTG01","2020/03/12 07:50:00.000",4.7,0.6,234.3,8.6,65.1250526049113,820.915590369541
"WTG01","2020/03/12 08:00:00.000",5.7,0.2,329,8.3,65.8804274485671,820.790622362658
"WTG01","2020/03/12 08:10:00.000",6,0.3,461.7,8,66.6358022922229,820.665654355776
"WTG01","2020/03/12 08:20:00.000",5.2,0.4,412.3,7,69.1537184377424,820.249094332833
"WTG01","2020/03/12 08:30:00.000",4.8,0.2,334.8,6.8,69.6573016668463,820.165782328245
"WTG01","2020/03/12 08:40:00.000",4.9,0.3,328.7,7.4,68.1465519795346,820.41571834201
"WTG01","2020/03/12 08:50:00.000",5.2,0.3,398.1,7.1,68.9019268231905,820.290750335127
"WTG01","2020/03/12 09:00:00.000",5.2,0.4,421.4,6.8,69.6573016668463,820.165782328245
"WTG01","2020/03/12 09:10:00.000",5.7,0.4,524.3,7,69.1537184377424,820.249094332833
"WTG01","2020/03/12 09:20:00.000",4.3,0.4,212.5,7.4,68.1465519795346,820.41571834201
"WTG01","2020/03/12 09:30:00.000",4,0.4,117.2,7.8,67.1393855213268,820.582342351187
"WTG01","2020/03/12 09:40:00.000",3.6,0.3,84.1,7.4,68.1465519795346,820.41571834201
"WTG01","2020/03/12 09:50:00.000",4.1,0.2,133.5,7.7,67.3911771358788,820.540686348893
"WTG01","2020/03/12 10:00:00.000",4.1,0.4,142.3,7.9,66.8875939067749,820.623998353481
"WTG01","2020/03/12 10:10:00.000",5,0.5,302.5,7.7,67.3911771358788,820.540686348893
"WTG01","2020/03/12 10:20:00.000",6.1,0.2,547.3,7.6,67.6429687504307,820.499030346599
"WTG01","2020/03/12 10:30:00.000",6.2,0.4,594.7,7.6,67.6429687504307,820.499030346599
"WTG01","2020/03/12 10:40:00.000",6,0.4,517.7,7.9,66.8875939067749,820.623998353481
"WTG01","2020/03/12 10:50:00.000",5.8,0.4,456.7,8.2,66.1322190631191,820.748966360364
"WTG01","2020/03/12 11:00:00.000",6.2,0.4,614.5,8.5,65.3768442194632,820.873934367247
"WTG01","2020/03/12 11:10:00.000",6.4,0.4,692.5,8.6,65.1250526049113,820.915590369541
"WTG01","2020/03/12 11:20:00.000",6.5,0.3,705.8,8.7,64.8732609903593,820.957246371835
"WTG01","2020/03/12 11:30:00.000",6.8,0.3,865.7,9,64.1178861467035,821.082214378718
"WTG01","2020/03/12 11:40:00.000",7.4,0.7,1124.4,9.2,63.6143029175996,821.165526383306
"WTG01","2020/03/12 11:50:00.000",7.4,0.5,1124.1,9.5,62.8589280739437,821.290494390189
"WTG01","2020/03/12 12:00:00.000",7,0.5,960.9,9.8,62.1035532302879,821.415462397072
"WTG01","2020/03/12 12:10:00.000",7.2,0.5,964.3,10,61.599970001184,821.49877440166
"WTG01","2020/03/12 12:20:00.000",7.2,0.4,974.9,10.2,61.0963867720801,821.582086406249
"WTG01","2020/03/12 12:30:00.000",6.8,0.6,898.8,10.3,60.8445951575282,821.623742408543
"WTG01","2020/03/12 12:40:00.000",6.8,0.4,827.9,10.6,60.0892203138723,821.748710415426
"WTG01","2020/03/12 12:50:00.000",6.6,0.3,798.4,10.6,60.0892203138723,821.748710415426
"WTG01","2020/03/12 13:00:00.000",6.5,0.4,799.8,10.7,59.8374286993204,821.79036641772
"WTG01","2020/03/12 13:10:00.000",6.7,0.4,847.4,10.8,59.5856370847684,821.832022420014
"WTG01","2020/03/12 13:20:00.000",6.7,0.5,828.2,11,59.0820538556645,821.915334424603
"WTG01","2020/03/12 13:30:00.000",6.9,0.6,875.3,11.2,58.5784706265607,821.998646429191
"WTG01","2020/03/12 13:40:00.000",6.9,0.6,926.2,11.3,58.3266790120087,822.040302431485
"WTG01","2020/03/12 13:50:00.000",6.7,0.5,829,11.5,57.8230957829048,822.123614436074
"WTG01","2020/03/12 14:00:00.000",6.3,0.6,701.6,11.7,57.3195125538009,822.206926440662
"WTG01","2020/03/12 14:10:00.000",6.2,0.6,614.4,11.9,56.815929324697,822.290238445251
"WTG01","2020/03/12 14:20:00.000",6.4,0.5,654.1,12,56.5641377101451,822.331894447545
"WTG01","2020/03/12 14:30:00.000",6.5,0.4,749.7,12.2,56.0605544810412,822.415206452133
"WTG01","2020/03/12 14:40:00.000",6.3,0.3,674.8,12.3,55.8087628664892,822.456862454428
"WTG01","2020/03/12 14:50:00.000",6.6,0.5,734.9,12.6,55.0533880228334,822.58183046131
"WTG01","2020/03/12 15:00:00.000",6.7,0.5,803.5,12.8,54.5498047937295,822.665142465899
"WTG01","2020/03/12 15:10:00.000",7,0.4,953.1,13,54.0462215646256,822.748454470487
"WTG01","2020/03/12 15:20:00.000",7,0.5,944,13,54.0462215646256,822.748454470487
"WTG01","2020/03/12 15:30:00.000",7,0.5,948.9,12.9,54.2980131791776,822.706798468193
"WTG01","2020/03/12 15:40:00.000",7,0.4,935.1,12.9,54.2980131791776,822.706798468193
"WTG01","2020/03/12 15:50:00.000",6.9,0.3,865.6,12.9,54.2980131791776,822.706798468193
"WTG01","2020/03/12 16:00:00.000",6.8,0.3,905.4,13,54.0462215646256,822.748454470487
"WTG01","2020/03/12 16:10:00.000",6.6,0.5,819,13.1,53.7944299500737,822.790110472781
"WTG01","2020/03/12 16:20:00.000",6.5,0.3,718.1,13.1,53.7944299500737,822.790110472781
"WTG01","2020/03/12 16:30:00.000",6.5,0.4,664.5,13.2,53.5426383355217,822.831766475076
"WTG01","2020/03/12 16:40:00.000",6.8,0.4,803.9,13.3,53.2908467209698,822.87342247737
"WTG01","2020/03/12 16:50:00.000",6.7,0.3,868.8,13.3,53.2908467209698,822.87342247737
"WTG01","2020/03/12 17:00:00.000",6.8,0.3,843.1,13.2,53.5426383355217,822.831766475076
"WTG01","2020/03/12 17:10:00.000",6.9,0.3,915,13.3,53.2908467209698,822.87342247737
"WTG01","2020/03/12 17:20:00.000",6.1,0.3,567.1,13.2,53.5426383355217,822.831766475076
"WTG01","2020/03/12 17:30:00.000",6.2,0.4,613.2,13.2,53.5426383355217,822.831766475076
"WTG01","2020/03/12 17:40:00.000",5.7,0.4,439.5,13.1,53.7944299500737,822.790110472781
"WTG01","2020/03/12 17:50:00.000",5.4,0.6,369.2,13.1,53.7944299500737,822.790110472781
"WTG01","2020/03/12 18:00:00.000",4.9,0.2,234.2,13.1,53.7944299500737,822.790110472781
"WTG01","2020/03/12 18:10:00.000",4.7,0.2,247.9,13.3,53.2908467209698,822.87342247737
"WTG01","2020/03/12 18:20:00.000",4.5,0.2,204.9,13.4,53.0390551064178,822.915078479664
"WTG01","2020/03/12 18:30:00.000",4.9,0.3,231.4,13.2,53.5426383355217,822.831766475076
"WTG01","2020/03/12 18:40:00.000",4.4,0.2,174.7,13.2,53.5426383355217,822.831766475076
"WTG01","2020/03/12 18:50:00.000",4.1,0.2,123.8,13.1,53.7944299500737,822.790110472781
"WTG01","2020/03/12 19:00:00.000",4.2,0.4,143.4,13.1,53.7944299500737,822.790110472781
"WTG01","2020/03/12 19:10:00.000",2.4,0.8,-11.6,12.8,54.5498047937295,822.665142465899
"WTG01","2020/03/12 19:20:00.000",1.9,0.7,-14.1,13.1,53.7944299500737,822.790110472781
"WTG01","2020/03/12 19:30:00.000",2.7,0.7,-13.7,13.2,53.5426383355217,822.831766475076
"WTG01","2020/03/12 19:40:00.000",2,0.3,-13.9,13.1,53.7944299500737,822.790110472781
"WTG01","2020/03/12 19:50:00.000",2,0.5,-10.4,13.1,53.7944299500737,822.790110472781
"WTG01","2020/03/12 20:00:00.000",2.9,0.3,-10.4,12.8,54.5498047937295,822.665142465899
"WTG01","2020/03/12 20:10:00.000",2.9,0.5,-10.2,12.5,55.3051796373853,822.540174459016
"WTG01","2020/03/12 20:20:00.000",3,0.5,-11.9,13.6,52.5354718773139,822.998390484253
"WTG01","2020/03/12 20:30:00.000",3.5,0.2,-17.7,14,51.5283054191061,823.16501449343
"WTG01","2020/03/12 20:40:00.000",3.9,0.1,-13,14.8,49.5139725026906,823.498262511783
"WTG01","2020/03/12 20:50:00.000",4.2,0.2,-14.6,14.8,49.5139725026906,823.498262511783
"WTG01","2020/03/12 21:00:00.000",4.7,0.2,166.4,14.8,49.5139725026906,823.498262511783
"WTG01","2020/03/12 21:10:00.000",4.8,0.2,180.8,14.8,49.5139725026906,823.498262511783
"WTG01","2020/03/12 21:20:00.000",4.4,0.1,115.4,14.6,50.0175557317945,823.414950507195
"WTG01","2020/03/12 21:30:00.000",4.4,0.1,91.3,14.5,50.2693473463464,823.373294504901
"WTG01","2020/03/12 21:40:00.000",4.1,0.1,105.7,14.2,51.0247221900023,823.248326498018
"WTG01","2020/03/12 21:50:00.000",3.9,0.1,41.1,14.1,51.2765138045542,823.206670495724
"WTG01","2020/03/12 22:00:00.000",3.4,0.4,1.4,14,51.5283054191061,823.16501449343
"WTG01","2020/03/12 22:10:00.000",1.8,1,-14.9,13.9,51.7800970336581,823.123358491135
